# soak_growth seconds=240 sample_ms=1000 concurrency=16 cycle_ms=20
# replay_capacity=2097152 leak_bytes=0 mallinfo2=1
t_ms,cycles,fails,rss_kb,rss_anon_kb,rss_file_kb,rss_anon_huge_kb,fds,timers,sessions,proxy_sessions,proxy_streams,uordblks,hblkhd,arena,up_accepts,up_closes,up_short
164022,6552,0,66548,60740,5808,47104,76,33,16,16,16,13427584,84115456,13574144,6552,6536,0
165002,6591,0,66592,60784,5808,47104,76,33,16,16,16,13427584,84115456,13574144,6591,6575,0
166020,6632,0,77064,71256,5808,61440,76,33,16,16,16,13427584,84115456,13574144,6632,6616,0
167005,6672,0,77100,71292,5808,61440,76,33,16,16,16,13427584,84115456,13574144,6672,6656,0
168008,6712,0,77136,71328,5808,61440,76,33,16,16,16,13427584,84115456,13574144,6712,6696,0
169009,6752,0,77180,71372,5808,61440,76,33,16,16,16,13427584,84115456,13574144,6752,6736,0
170024,6793,0,77216,71408,5808,61440,76,33,16,16,16,13427584,84115456,13574144,6793,6777,0
171012,6832,0,77284,71476,5808,61440,76,33,16,16,16,13427584,84115456,13574144,6832,6816,0
172000,6872,0,77332,71524,5808,61440,76,33,16,16,16,13427584,84115456,13574144,6872,6856,0
173009,6912,0,77368,71560,5808,61440,76,33,16,16,16,13427584,84115456,13574144,6912,6896,0
174016,6952,0,77416,71608,5808,61440,76,33,16,16,16,13427584,84115456,13574144,6952,6936,0
175013,6992,0,77448,71640,5808,61440,76,33,16,16,16,13427584,84115456,13574144,6992,6976,0
176003,7032,0,89136,83328,5808,77824,76,33,16,16,16,13427584,84115456,13574144,7032,7016,0
177020,7073,0,89160,83352,5808,77824,76,33,16,16,16,13427584,84115456,13574144,7073,7057,0
178002,7112,0,89180,83372,5808,77824,76,33,16,16,16,13427584,84115456,13574144,7112,7096,0
179018,7153,0,89208,83400,5808,77824,76,33,16,16,16,13427584,84115456,13574144,7153,7137,0
180026,7193,0,89224,83416,5808,77824,76,33,16,16,16,13427584,84115456,13574144,7193,7177,0
181012,7232,0,89244,83436,5808,77824,76,33,16,16,16,13427584,84115456,13574144,7232,7216,0
182006,7272,0,89272,83464,5808,77824,76,33,16,16,16,13427584,84115456,13574144,7272,7256,0
183013,7312,0,89316,83508,5808,77824,76,33,16,16,16,13427584,84115456,13574144,7312,7296,0
184019,7352,0,89332,83524,5808,77824,76,33,16,16,16,13427584,84115456,13574144,7352,7336,0
185000,7391,0,89344,83536,5808,77824,76,33,16,16,16,13427584,84115456,13574144,7391,7375,0
186022,7432,0,96452,90644,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7432,7416,0
187018,7472,0,96460,90652,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7472,7456,0
188002,7511,0,96468,90660,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7511,7495,0
189013,7551,0,96472,90664,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7551,7535,0
190015,7591,0,96476,90668,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7591,7575,0
191014,7631,0,96480,90672,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7631,7615,0
192016,7671,0,96488,90680,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7671,7655,0
193018,7711,0,96492,90684,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7711,7695,0
194023,7751,0,96492,90684,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7751,7735,0
195001,7790,0,96496,90688,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7790,7774,0
196007,7830,0,96504,90696,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7830,7814,0
197011,7871,0,96512,90704,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7871,7855,0
198005,7911,0,96512,90704,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7911,7895,0
199020,7951,0,96512,90704,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7951,7935,0
200002,7990,0,96524,90716,5808,88064,76,33,16,16,16,13427584,84115456,13574144,7990,7974,0
201015,8030,0,96524,90716,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8030,8014,0
202013,8070,0,96524,90716,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8070,8054,0
203007,8110,0,96532,90724,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8110,8094,0
204002,8150,0,96544,90736,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8150,8134,0
205011,8190,0,96560,90752,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8190,8174,0
206015,8230,0,96576,90768,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8230,8214,0
207005,8269,0,96580,90772,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8269,8253,0
208005,8309,0,96584,90776,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8309,8293,0
209002,8349,0,96592,90784,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8349,8333,0
210022,8390,0,96592,90784,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8390,8374,0
211024,8430,0,96596,90788,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8430,8414,0
212020,8470,0,96600,90792,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8470,8454,0
213021,8510,0,96604,90796,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8510,8494,0
214006,8549,0,96612,90804,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8549,8533,0
215007,8589,0,96616,90808,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8589,8573,0
216015,8629,0,96620,90812,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8629,8613,0
217007,8668,0,96632,90824,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8668,8652,0
218005,8708,0,96632,90824,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8708,8692,0
219019,8749,0,96636,90828,5808,88064,76,33,16,16,16,13427584,84115456,13574144,8749,8733,0
